,title,date,url,hashtag,class
8127,컨퓨즈 베이직 니트 조끼,2022-03-15,https://www.youtube.com/shorts/NNVTRxFHCeM,#라뷰 #데일리룩 #쇼핑몰추천 #여자쇼핑몰 #와이드팬츠코디 #와이드슬랙스코디 #트레이닝셋업,1
6191,"Vintage Classic LookBook?? 빈티지 클래식 겨울 룩북 | 트위드 자켓, 베레모, 롱부츠, 양털 자켓",2021-11-30,https://www.youtube.com/watch?v=4T2lon0mmoU,,1
2733,[왕쥬] 잠옷 성애자의 잠옷 룩북!!!｜Pajamas Lookbook!!,2021-11-16,https://www.youtube.com/watch?v=x-4fWTS-hKw,#잠옷 #파자마 #룩북,1
16306,H&M 쇼핑 하울/ 20만원안으로 9개 쇼핑하기/ 여름 가을 레이어드 아이템/ 캐쥬얼 데일리룩/ 여름 가을 룩북/ 쇼핑 하울 학생 옷,2021-08-23,https://www.youtube.com/watch?v=9yaQC1TGHo8,#가을코디,1
10934,흔한 60대 줌마 패션! 롱코트&점퍼 겨울 코디!,2021-11-15,https://www.youtube.com/watch?v=LY3eBKgAaLk,,1
10513,요즘 너희들이 사고 싶어하는 신발 18개,2022-04-16,https://www.youtube.com/shorts/khLfUCCn14U,,1
2295,이게 다 린넨이라고? 무지 린넨과 꽃무늬 린넨으로 즐기는 중년 여성 패션 코디. 세련된 햄프린넨 자켓. Middle-aged women's fashion with linen.,2022-03-21,https://www.youtube.com/watch?v=QZDp49wXKsg,,1
13287,"[Vlog] 소소한 언박싱??코듀로이팬츠 이미스모자 샀어요?? 데일리룩,출근룩,맨투맨,겨울코디",2021-12-19,https://www.youtube.com/watch?v=zG-fKN4xXwQ,#이미스모자 #데일리룩 #맨투맨,1
5352,패션 보이쉬 삼색 후드 집업 롱패딩,2021-11-12,https://www.youtube.com/shorts/y-minXGzQoo,,1
920,[VLOG] 더현대서울 쇼핑 브이로그ㅣ폴로니트ㅣ남자브이로그ㅣ남자시계추천ㅣ노드그린 시계ㅣ여자시계추천ㅣ직장인브이로그ㅣ블루보틀ㅣ번개장터 BGZT LAB,2021-11-26,https://www.youtube.com/watch?v=3_wmFcW3flQ,#남자브이로그 #더현대서울 #직장인브이로그,1
7515,광고 남자봄자켓 우리집에 필요한! 간단하게 정리 추천 TOP10,2022-05-03,https://www.youtube.com/watch?v=4Hp02sWw63o,#우일신 #가르시아 #위즈아이 #피크나인 #언탭트 #제타 #비시크 #맨타임 #제타,1
3205,므스크샵 X 킥더빗 협업 컬렉션 리뷰!,2021-10-20,https://www.youtube.com/watch?v=7DIz-NHPkaI,,1
13170,8seconds 에잇세컨즈 봄-여름 신상 룩북 패션하울 ?? 157cm 키작녀 데일리룩 코디 l 에잇세컨즈하울 l lookbook l 쇼핑 하울 l 출근룩 데이트룩 개강룩 여자코디,2022-04-29,https://www.youtube.com/watch?v=Hio0YOdJrEw,#에잇세컨즈 #에잇세컨즈신상 #에잇세컨즈룩북 #에잇세컨즈하울 #봄신상 #봄코디 #여름 #여름신상 #여름룩북 #키작녀 #키작녀코디 #키작녀데일리룩 #데일리룩 #데일리룩브이로그 #데일리룩코디 #오오티디 #패션 #패션하울 #패션브이로그 #패션의류 #하울 #쇼핑 #쇼핑브이로그 #쇼핑하울 #여자코디 #여자패션 #여자봄코디 #여자여름코디 #여자패션 #데이트룩 #출근패션 #출근룩 #개강룩 #기본템 #스파브랜드하울 #원브랜드 #원브랜드룩북,1
12169,여름 국산 여자홈웨어 아이스바지 빅사이즈냉장고바지  밴딩 편한 일바지,2021-08-05,https://www.youtube.com/watch?v=Q-hqOpuiTV0,,1
1186,Q1032823 귀염 배색 후드 망토 감성컬러 간절기 아우터 바람막이,2021-10-15,https://www.youtube.com/shorts/VNDN53iadvU,,1
3957,미니원피스 추천 판매순위 Top10 || 가격 평점 후기 비교,2022-04-16,https://www.youtube.com/watch?v=IpCm_yblOUs,#타니즈 #헤링본 #대박난박양 #포플러앤씨 #버튼 #투디 #라네슈에 #타니즈 #공블리 #여성용 #미니원피스추천 #미니원피스가격 #미니원피스후기 #가성비미니원피스 #미니원피스순위,1
2368,현실 직장인 출근룩 30초 요약,2021-07-09,https://www.youtube.com/shorts/Z6TWc4VByyQ,#직장인패션 #사회초년생,1
10694,연예인들이 즐겨찾는 커넥트엑스 타이다이 [구독/좋아요/알람] Korean celebrities' favorite. Embroidery Printing Tie-dye T-shirts,2021-10-17,https://www.youtube.com/watch?v=oLmd_f4A_6A,#팝핀현준 #전현무 #연예인옷,1
1236,이게 유행이라고? 봄 트렌드와 살만한 맨투맨추천,2022-03-08,https://www.youtube.com/watch?v=bNm4QTmPc-o,#남자맨투맨 #남자후드티 #남자봄옷,1
6711,에어맥스 97 골프 NRG 타이다이 블랙 Air Max 97 G NRG Tie Dye Black CK1219-001,2021-08-06,https://www.youtube.com/watch?v=4LudWFzZJ5w,,1
7406,찐으로 좋아하는 원피스 7가지 #shorts,2022-04-17,https://www.youtube.com/shorts/i2PhtpNLW2g,,1
1057,남자라면 하나쯤 있어야할 자켓 만들었다 [콜라보왕 EP.9],2022-02-24,https://www.youtube.com/watch?v=8DFADp0PLk4,#바람막이 #조거팬츠 #코드그라피,1
16028,???????????? ???????? 예쁜 것들만 사모은 봄 패션 하울(프라다?인스턴트펑크?코스?더오픈?자라??) | 하나HANA,2022-03-27,https://www.youtube.com/watch?v=CAa5QRUrzG0,#봄하울 #룩북,1
11834,"브이로그인척 하울로 냅다 응징. 65kg는 숫자에 불과하다는 게 학계의 점심. 운동복 상의, 조거팬츠, 심리스 브라, 겨울 아우터 추천",2021-11-25,https://www.youtube.com/watch?v=L7CgH0dNz6E,#숫자일뿐,1
15859,[블리스] 사이즈 작은 골지티 늘이기,2022-01-03,https://www.youtube.com/watch?v=ax5mvnunV3s,,1
13249,[빅사이즈가능/S-XL] 앞트임 와이드 데님 스커트 롱 청치마,2021-09-08,https://www.youtube.com/shorts/ytN1TGHXoNs,,1
11290,땡땡이 나시 원피스 야외 2,2021-07-13,https://www.youtube.com/shorts/gKRItUyC5Yw,,0
7811,청자켓 단추구멍 큐큐?? #shorts,2021-09-07,https://www.youtube.com/shorts/dTz3b4rY-Pw,,0
8294,※뇌피셜 주의※ 고민 중인 이 신발 지금 사도 괜찮을까? '현역신발 2편' 【현역신발】,2021-08-09,https://www.youtube.com/watch?v=7EsD3TKOLkY,,1
15987,러블리 3단 주름 프릴 캉캉 스커트 2Color  - 블랙 데일리 오피스룩 코디,2021-07-22,https://www.youtube.com/shorts/75XHTKeGt7E,,1
15646,"여름을 준비하는 브이로그 (짧은 겟레디윗미, 여름 룩북, 을지로, 죠지서울, 을지미팅룸, 툭툭누들타이, 기브어웨이 이벤트)",2022-05-21,https://www.youtube.com/watch?v=chFD2OSHelM,,1
818,진짜! 인기있는! 커버낫후드티 추천 추천 TOP10,2021-12-16,https://www.youtube.com/watch?v=yMp29fq5G7I,#커버낫 #커버낫 #커버낫 #커버낫 #그래피티 #커버낫 #커버낫,1
10082,"하울을 곁들인 브이로그 (H&M 바이커쇼츠,인생슬랙스 추천,가내스라 하울,여름자켓,고성 여행,카페) Korea vlog cafehopping fashion haul",2021-08-10,https://www.youtube.com/watch?v=bAP5W79ha-4,,1
4812,린넨 팬츠로 여름옷 코디하는 법 다 알려드려요???? (feat.라퍼지스토어),2022-05-26,https://www.youtube.com/watch?v=FUQz94BprT4,,1
4513,코트를 이쁘게 입는법,2021-10-01,https://www.youtube.com/shorts/jFS0wGf-aKE,,1
7141,넌 내 블라우스만 내려다보고 있어... | 클레어로(Clairo) - Blouse (한글 자막),2021-06-19,https://www.youtube.com/watch?v=7zkbyc-WPVY,,0
1992,2022년 가성비최고 남자카고바지  깔끔 간단정리 추천순위 TOP10,2022-04-11,https://www.youtube.com/watch?v=B2iGO89QjHc,#빠델 #가우리 #가우리 #간빠레 #스댕클럽 #스댕클럽 #간빠레 #후앙스 #디와이진,1
5351,[4K]  골지 원피스 룩북 3 Ribbed Dress Lookbook 3 - 베리 굿 룩북 모델 원다솜 - Very Good Lookbook,2022-04-12,https://www.youtube.com/watch?v=J-pzwtxECIk,#베리굿룩북 #원다솜,1
9812,2022년에 입기 좋은 봄 아우터 추천 ??,2022-03-20,https://www.youtube.com/watch?v=-uo8L1vLhFM,,1
2587,"대학생때 알았으면 더 좋았을..! 대학생 감성템 하울?? / 레더백, 에코백, 헤드셋, 지갑, 아이패드케이스, 파우치",2022-03-02,https://www.youtube.com/watch?v=IGsvditHQG4,#개강템 #대학생가방 #에코백,1
5899,뉴컨텐츠 ♥?텅장사수프로젝트♥? 자라편! 세일이라 급하게 올려봤다...휴.. 하나만 사기엔 자라옷들이 너무 예쁜걸,2021-12-16,https://www.youtube.com/watch?v=2NY8bqE4RRk,#자라하울 #자라세일 #내돈내산,1
10059,151cm에게 크롭티란…?,2021-10-06,https://www.youtube.com/shorts/MKnIhHFNLCM,,1
6175,니트 복원전문가가 알려주는 니트 줄어들지 않게 건조하는 방법. 절대 건조기 돌리지 마세요.,2022-03-14,https://www.youtube.com/watch?v=JTIGrb5ZzpY,,1
7665,여성 겨울 캐시미어 더블 아우터 트렌치 체크 롱 코트,2021-12-20,https://www.youtube.com/shorts/eT44z3S0RJs,,1
638,가을을 준비하는 '나이대별' 옷 잘입는 남자들,2021-09-07,https://www.youtube.com/watch?v=4RTjpC1VmFs,#남친룩 #나이대별 #가을패션 #꾸안꾸,1
7758,남자 필수템 스웻팬츠 & 트레이닝팬츠 추천드립니다 (feat.추리닝추천),2021-11-05,https://www.youtube.com/watch?v=sc-LkarfzOc,#추리닝 #스웻팬츠 #겨울남자코디,1
5245,"[vlog::03] 구찌 전시회, 하얏트 테판, 카페 하이웨스트, 더 콘란샵",2022-04-15,https://www.youtube.com/watch?v=usTU2bl_Gfg,,0
3548,역시는 역시..?? 디자인 미쳐버린 '모드나인 21FW' 신상 9종 리뷰!【쇼핑디렉터】【유료광고】,2021-10-23,https://www.youtube.com/watch?v=6JCiL7bqr80,#청바지는 #모드나인 #모드나인,1
8934,크롭티 입었는데 엄마 현실반응ㅋㅋㅋㅠㅠ,2021-09-17,https://www.youtube.com/watch?v=Kh696OOSMeE,,1
1528,뷔스티에 조끼 만들기(How to Crochet a Bustier Vest),2022-01-04,https://www.youtube.com/watch?v=N0r6D_eXWCY,#뷔스티에 #조끼 #조끼 #뜨개질 #코바늘 #올리비아,1
12430,[Vlog] 부산 여행브이로그 l 던스트 트위드자켓ㅣ직장인브이로그ㅣ커플브이로그ㅣ블루라인파크ㅣ해운대ㅣ센트럴호텔ㅣ루프탑수영장 ㅣ자이언트핑크 ㅣ상국이네떡볶이ㅣ구남로닭강정호떡ㅣ으나수키친ㅣ,2022-03-26,https://www.youtube.com/watch?v=ESEhPdmfVWQ,#여행브이로그 #부산여행 #커플여행 #해운대맛집 #맛집브이로그 #던스트자켓 #던스트트위드자켓 #트위드자켓 #상국이네떡볶이 #던스트 #직장인브이로그 #일상브이로그,1
14391,유아H라인 치마(코바늘 치마뜨기),2022-01-14,https://www.youtube.com/watch?v=PpImBx1mkyg,#다이소 #코바늘,1
6879,세미크롭 가죽 레더자켓 블루종 그레이 크랙 오버핏 라이더,2021-10-08,https://www.youtube.com/shorts/1dPYMqURSVc,,1
14860,????POLO Shirt LOOK BOOK / 폴로 셔츠 룩북 / 가을 룩북 ??/Day by Dayeon,2021-10-04,https://www.youtube.com/watch?v=lzNxrGpldDk,,1
7336,XL만 고집하는 맨투맨&후드 하울 11가지??(#스포티앤리치 #파타고니아 신칠라 #렉토 #폴로 #스투시 / 직구방법??) fashionhaul #가을패션하울,2021-10-26,https://www.youtube.com/watch?v=JnGrvuxUp5k,,1
2679,[프리파니] 모찌 와이드 슬랙스 (2022 봄 ver.),2022-02-25,https://www.youtube.com/shorts/ECbKk0Pihpc,,1
9841,겨울 코디요?? 저라면 이니트를 입겠습니다!! (Feat.터틀넥집업니트),2021-12-22,https://www.youtube.com/watch?v=CI3pyJhSdhE,,1
13447,핼러윈 아기 옷 신생아 베이비 가을 박쥐 긴팔 점프슈트 남,2021-10-01,https://www.youtube.com/shorts/IW60OPX2cCQ,,1
2881,가죽자켓 추천 판매순위 Top10 || 가격 평점 후기 비교,2022-03-22,https://www.youtube.com/watch?v=vmdsga6-Kjg,#가죽자켓 #가죽자켓추천 #가죽자켓가격 #가죽자켓후기 #가성비가죽자켓 #가죽자켓순위 #메리앤유 #남자 #남성 #머머다 #네스파 #더마인드 #신델 #미쏘 #그레이블러밧,1
10060,컬럼비아 구스 리버시블 플리스자켓,2022-01-27,https://www.youtube.com/watch?v=VS9uxxTfXxc,,1
3653,[포크맨TV] 냉장고 바지  왜이렇게 시원한겨  토크방송,2021-07-28,https://www.youtube.com/watch?v=badZbnsMKL8,,1
1912,5kg 빠져보이는 와이드팬츠?? 비율 좋아보이는건 덤???? 허벅지 통통 필수시청! 자라 코스 에이치앤엠 앤아더스토리즈 망고 총 9벌 패션하울 l 라플리츠 La Pleats,2021-09-09,https://www.youtube.com/watch?v=1U-a63Q1ZGA,#패션하울 #와이드팬츠,1
6197,친환경으로 만든 더 예쁜 플리스 #나우포그니플리스 ??,2021-09-16,https://www.youtube.com/watch?v=ushcIoDnGtU,#나우포그니플리스 #나우포그니플리스 #예쁜오버핏 #나우포그니플리스 #나우매장 #공식온라인몰 #나우포그니플리스 #포그니플리스,1
11087,트임있는 코드 자켓 소매만들기,2021-12-17,https://www.youtube.com/watch?v=1mzh5UA_qWI,,1
16579,"가을 하울 성공템 zip - 트위드 자켓, 아위, 토템, 엘바테게브 오스트라 / 코디",2021-10-08,https://www.youtube.com/watch?v=469xfwE-s9k,,1
2646,후드티 구매하기전에 제발 이것만 알아주세요! 실패없는 구매 필승법 2가지,2021-12-05,https://www.youtube.com/watch?v=Pado_S6oa28,#겨울코디 #후드코디 #후드티셔츠 #쇼핑,1
16132,하얀 가오나시 느낌나는 후드 원피스,2022-05-14,https://www.youtube.com/shorts/bz066B-RCUE,,1
3543,정장원피스 추천 판매순위 Top10 || 가격 평점 후기 비교,2022-04-16,https://www.youtube.com/watch?v=HMRw4QVEeoo,#대박난박양 #타니즈 #정장 #타오샵 #타니즈 #타니즈 #타니즈 #대박난박양 #비비에모 #이노뱅크 #정장원피스추천 #정장원피스가격 #정장원피스후기 #가성비정장원피스 #정장원피스순위,1
7364,할리데이비슨 타시는 라이더님이 흰색 소가죽 바이크자켓을 주문제작했어요~,2021-07-23,https://www.youtube.com/watch?v=W4iPtEZ0AQo,,1
3644,173cm 가을 데일리룩 원로그슬랙스 닉앤니콜니트 출근룩 오피스룩,2021-11-03,https://www.youtube.com/shorts/kAU6hZ8TUnM,#가을코디 #가을데일리룩 #닉앤니콜니트 #원로그슬랙스 #원로그 #원로그슬랙스롱기장 #닉앤니콜 #닉앤니콜니트 #키큰여자 #키큰여자데일리룩 #출근룩 #오피스룩 #데일리룩 #직장인브이로그 #가을자켓,1
11603,드레스셔츠(와이셔츠)봉제/칼라1,2021-09-07,https://www.youtube.com/shorts/sMVrU8aEcRo,,1
1327,"[FW 트렌치코트] 아이보리 싱글트렌치코트 / 롱부츠 / 가디건/ 코듀로이 숏점퍼 ㅣ꾸안꾸, 꾸꾸꾸,여친룩,출근룩,하객룩",2021-10-20,https://www.youtube.com/watch?v=ixB0rwhg7xc,,1
625,엄청 유행이었는데 어느새 끝물?? 지금 사기엔 돈아까운 아이템들,2021-12-29,https://www.youtube.com/watch?v=CT9eHJ5QHCo,#살까말까 #패션템 #유행템,1
4520,NOTHOMME 포켓 체크셔츠 (2 컬러),2022-03-21,https://www.youtube.com/shorts/RBwjW9ldEC4,,1
6911,가성비 인기상품 h라인롱스커트 최고 추천순위 top10 정리,2022-03-29,https://www.youtube.com/watch?v=a72z0s7O_go,#바블링브룩 #호카트 #세이스타일 #탱커스 #라쿤걸 #화이트폭스 #빼빼 #오키진 #네모,1
10287,"제인준 Live 22.02.04 2부 ( 봄신상,트레이닝복,블라우스,팬츠,니트,조끼,목걸이,귀걸이 )",2022-02-06,https://www.youtube.com/watch?v=knH7leTg20I,#봄신상 #트레이닝복 #루즈핏니트 #체크조끼 #기모바지 #스판바지 #기모티셔츠 #사계절셔츠 #폴라티 #머리핀 #양말 #청바지 #코듀로이 #반집업 #원피스 #패딩바지 #누빔바지 #맨투맨 #니트 #양털점퍼 #리버시블점퍼 #티셔츠 #베스트 #후드점퍼 #밍크자켓,1
12256,XJ 2698 여성 수면 잠옷 원피스 극세사 드레스잠옷 홈웨어 파자마,2022-01-05,https://www.youtube.com/shorts/JOSYfrtacAE,,1
10243,"[뜨개로그] 베리트임조끼, 취향 듬뿍 담은 자작도안, 트임 조끼 만드는 뜨개로그, 힙한 아란무늬 조끼 만드는 vlog, #6 (*더보기란 확인 필수*)",2021-08-29,https://www.youtube.com/watch?v=WU5ymcXINIc,,1
12652,홀딩스 코듀로이 카라 패딩 (2color),2021-11-12,https://www.youtube.com/shorts/TE3ZNpMP2co,,1
11788,이렇게 신지 마세요 ㅠ 첼시부츠 예쁘게 코디하는 Tip!,2021-12-22,https://www.youtube.com/watch?v=xt-qV5saakw,,1
10338,웨딩드레스 코르셋고리 쉽게 만드는 법,2021-08-16,https://www.youtube.com/watch?v=oBsKiP4MTQ8,#웨딩드레스만들기 #코르셋고리만드는법,1
10806,[롯데백화점] 지오지아 루즈핏 원더쿨 셔츠 7종 ADC2WC1901.DR,2022-04-28,https://www.youtube.com/watch?v=CAkNTi41vzU,#롯데백화점 #롯데온 #롯데 #지오지아 #리얼지오지아 #셔츠 #루즈핏 #루즈핏셔츠 #원더쿨 #여름 #여름셔츠 #지마켓 #슈퍼딜 #초특가 #특가,1
8112,스판 와이셔츠 추천 판매순위 Top10 || 가격 평점 후기 비교,2022-04-12,https://www.youtube.com/watch?v=k409ZH61Fd4,#해리슨 #윈우드 #제이붐 #아도르클래식 #블루포스 #어셔츠 #엠스코프 #캐럿 #어셔츠 #스판와이셔츠추천 #스판와이셔츠가격 #스판와이셔츠후기 #가성비스판와이셔츠 #스판와이셔츠순위,1
10343,St ANDREWS_ 캐주얼하면서도 트렌디한 타이다이 남자 봄 니트 코디  / 남자 골프브랜드,2022-03-16,https://www.youtube.com/shorts/ZXFajzQJfRQ,#세인트앤드류스 #남자봄옷코디 #캐주얼룩 #남자옷코디 #봄신상골프웨어 #남성골프웨어 #데일리룩,1
7833,??질 좋은 여름 반팔티셔츠 하울?? | 짱짱한 반팔티?? | 그루브라임 | 마르디메크르디 | 에트레 | 리올그 | 바이탈사인 | 브랜드추천 | 반팔하울 | 여름반팔티 | 여름 옷 하울,2021-07-03,https://www.youtube.com/watch?v=iTC-zsELDMg,#그루브라임 #광고 #여름반팔티셔츠,1
5891,[#스타트업] 너드美 넘치던 남주혁이 체크셔츠 벗어던지고 수트를 입으면 일어나는 일! 수지도 홀려버린 남주혁의 기깔나는 수트핏?? | #ㅌㅂㅌㅂ | CJ ENM 201018 방송,2021-06-02,https://www.youtube.com/watch?v=AnxgR3wfI44,#로맨스맛집티빙 #스타트업맛보기,1
6553,봄 남친룩 필살기 블레이저! 자신 있게 직접 만들어봤습니다 (삭형 에디션 #5),2022-02-26,https://www.youtube.com/watch?v=CzAgVssVKUI,,1
4535,[후스픽] 유행타지 않는 남자 겨울 아우터 추천! (feat. 악세사리),2021-11-22,https://www.youtube.com/watch?v=f1jzzecqx8s,#후스픽,1
13095,봄 향기 가득 :) 여신되는 봄룩북?? ? 벚꽃룩북 ? 데님셋업 ? 프릴원피스 ? 레이스블라우스 ? 청바지추천 l ⓔⓥⓔⓝⓣ,2022-04-02,https://www.youtube.com/watch?v=4b9L7R92WiE,#봄룩북 #봄코디,1
1760,후드집업 추천 판매중,2021-10-19,https://www.youtube.com/shorts/hRaBIHiIGO0,,1
2789,진짜 #가성비 맨투맨이 나타났다!!! 겨울 내내 뽕뽑을수 있는 #기모 #맨투맨 추천:),2021-11-17,https://www.youtube.com/shorts/AAOvzxgwLZ4,#기모맨투맨 #맨투맨코디 #업스타트,1
6549,D-day?? 스파오 X 혜인 콜라보레이션 트레이닝 셋업 화보 making film?? 혜인 브이로그 패션유튜버 HEYNEE,2021-09-20,https://www.youtube.com/watch?v=4AvjIi03kZk,#스파오,1
10367,데일리앤 루이즈 여름 플라워 캉캉 뷔스티에 롱 원피스 빅사이즈,2021-06-07,https://www.youtube.com/shorts/8GaQwBL-ZwY,,1
3202,"""남성의류 여리맨즈 카모밴딩팬츠""",2022-01-28,https://www.youtube.com/shorts/C8B7tDsNtUc,#여리맨즈 #이벤트 #쇼핑몰,1
